"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","Traffic Class","Info"
"2377","385.380556154","0.257255618","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0x00","58226  >  36650 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=2176652098 TSecr=912216129"
"2378","385.380571190","0.000015036","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","0x00","Application Data"
"2379","385.380583618","0.000012428","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0x00","36650  >  58226 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=912216387 TSecr=2176652104"
"2380","385.384928339","0.004344721","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","0x00","Application Data"
"2381","385.406926992","0.021998653","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0x00","58226  >  36650 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=2176652216 TSecr=912216391"
"2382","385.417836598","0.010909606","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","0x00","Application Data"
"2383","385.421777176","0.003940578","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","0x00","Application Data"
"2384","385.462796146","0.041018970","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0x00","58226  >  36650 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=2176652265 TSecr=912216428"
"2385","385.462811397","0.000015251","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","0x00","Application Data"
"2386","385.471628383","0.008816986","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","0x00","Encrypted Alert"
"2387","385.471677845","0.000049462","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0x00","36650  >  58226 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=912216478 TSecr=2176652268"
"2388","385.522176538","0.050498693","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0x00","58226  >  36650 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=2176652297 TSecr=912216478"
"2389","385.522190998","0.000014460","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0x00","58226  >  36650 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=2176652297 TSecr=912216478"
"2390","390.621344153","5.099153155","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","0x00","Encrypted Alert"
"2391","390.621359999","0.000015846","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36650  >  58226 [RST] Seq=3526 Win=0 Len=0"
"2392","390.621374082","0.000014083","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0x00","58226  >  36650 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=2176657270 TSecr=912216478"
"2393","390.621376129","0.000002047","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36650  >  58226 [RST] Seq=3526 Win=0 Len=0"
"2394","390.621377845","0.000001716","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0x00","58226  >  36650 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"2431","393.280090981","2.658713136","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","0x00","59769  >  15118 Len=10"
"2432","393.363069179","0.082978198","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","0x00","15118  >  59769 Len=28"
"2433","393.650851468","0.287782289","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0x00","36652  >  58226 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=912224657 TSecr=0 WS=128"
"2434","393.746212642","0.095361174","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0x00","58226  >  36652 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=342531556 TSecr=912224657 SACK_PERM=1"
"2435","393.746240912","0.000028270","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0x00","36652  >  58226 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=912224752 TSecr=342531556"
"2436","393.749356464","0.003115552","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0x00","[TCP Window Update] 58226  >  36652 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=342531562 TSecr=912224752"
"2437","393.767675372","0.018318908","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","0x00","Client Hello"
"2438","393.803564196","0.035888824","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0x00","58226  >  36652 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=342531605 TSecr=912224774"
"2439","393.849920727","0.046356531","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","0x00","Server Hello"
"2440","393.849943071","0.000022344","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0x00","36652  >  58226 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=912224856 TSecr=342531618"
"2441","393.883693109","0.033750038","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","1524","91","203","0x00","Certificate"
"2442","393.883709293","0.000016184","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0x00","36652  >  58226 [ACK] Seq=203 Ack=1529 Win=63488 Len=0 TSval=912224890 TSecr=342531618"
"2443","393.966605280","0.082895987","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","215","1529","203","0x00","Server Key Exchange, Server Hello Done"
"2444","393.966621623","0.000016343","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1658","0x00","36652  >  58226 [ACK] Seq=203 Ack=1658 Win=63360 Len=0 TSval=912224973 TSecr=342531747"
"2445","393.979089744","0.012468121","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1658","0x00","Client Key Exchange"
"2446","394.076529002","0.097439258","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","245","0x00","58226  >  36652 [ACK] Seq=1658 Ack=245 Win=131072 Len=0 TSval=342531865 TSecr=912224985"
"2447","394.076544380","0.000015378","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1658","0x00","Change Cipher Spec, Encrypted Handshake Message"
"2448","394.080323743","0.003779363","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1658","336","0x00","58226  >  36652 [ACK] Seq=1658 Ack=336 Win=131008 Len=0 TSval=342531893 TSecr=912225083"
"2449","394.084598011","0.004274268","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1658","336","0x00","Change Cipher Spec"
"2450","394.140121660","0.055523649","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1664","0x00","36652  >  58226 [ACK] Seq=336 Ack=1664 Win=64128 Len=0 TSval=912225146 TSecr=342531894"
"2451","394.169636209","0.029514549","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1664","336","0x00","Encrypted Handshake Message"
"2452","394.169659649","0.000023440","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1749","0x00","36652  >  58226 [ACK] Seq=336 Ack=1749 Win=64128 Len=0 TSval=912225176 TSecr=342531977"
"2453","394.196415478","0.026755829","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1749","0x00","Application Data"
"2454","394.225300366","0.028884888","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1749","437","0x00","58226  >  36652 [ACK] Seq=1749 Ack=437 Win=130944 Len=0 TSval=342532016 TSecr=912225203"
"2455","394.225317395","0.000017029","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1749","437","0x00","Application Data"
"2456","394.268071574","0.042754179","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1818","0x00","36652  >  58226 [ACK] Seq=437 Ack=1818 Win=64128 Len=0 TSval=912225274 TSecr=342532022"
"2457","394.281985094","0.013913520","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1818","0x00","Application Data"
"2458","394.339057476","0.057072382","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1818","522","0x00","58226  >  36652 [ACK] Seq=1818 Ack=522 Win=130944 Len=0 TSval=342532149 TSecr=912225288"
"2459","394.387641657","0.048584181","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1818","522","0x00","Application Data"
"2460","394.387705542","0.000063885","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1919","0x00","36652  >  58226 [ACK] Seq=522 Ack=1919 Win=64128 Len=0 TSval=912225394 TSecr=342532155"
"2461","394.392566502","0.004860960","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1919","0x00","Application Data"
"2462","394.410357563","0.017791061","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1919","607","0x00","58226  >  36652 [ACK] Seq=1919 Ack=607 Win=130944 Len=0 TSval=342532217 TSecr=912225399"
"2463","394.418231352","0.007873789","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1919","607","0x00","Application Data"
"2464","394.464766158","0.046534806","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2084","0x00","Application Data"
"2465","394.654972262","0.190206104","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2084","692","0x00","58226  >  36652 [ACK] Seq=2084 Ack=692 Win=130944 Len=0 TSval=342532316 TSecr=912225471"
"2466","394.655018303","0.000046041","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2084","692","0x00","Application Data"
"2467","394.708096248","0.053077945","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2169","0x00","36652  >  58226 [ACK] Seq=692 Ack=2169 Win=64128 Len=0 TSval=912225714 TSecr=342532321"
"2468","394.785318368","0.077222120","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2169","0x00","36652  >  58226 [ACK] Seq=692 Ack=2169 Win=64128 Len=1428 TSval=912225791 TSecr=342532321 [TCP segment of a reassembled PDU]"
"2469","394.785332030","0.000013662","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2169","0x00","Application Data"
"2470","394.868923462","0.083591432","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2120","0x00","58226  >  36652 [ACK] Seq=2169 Ack=2120 Win=129600 Len=0 TSval=342532647 TSecr=912225791"
"2471","394.918337451","0.049413989","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2169","2217","0x00","58226  >  36652 [ACK] Seq=2169 Ack=2217 Win=130944 Len=0 TSval=342532662 TSecr=912225791"
"2472","394.920670074","0.002332623","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2169","2217","0x00","Application Data"
"2473","394.920786619","0.000116545","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2270","0x00","36652  >  58226 [ACK] Seq=2217 Ack=2270 Win=64128 Len=0 TSval=912225927 TSecr=342532699"
"2474","394.985098239","0.064311620","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2270","0x00","Application Data"
"2475","395.165927784","0.180829545","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2270","2590","0x00","58226  >  36652 [ACK] Seq=2270 Ack=2590 Win=130688 Len=0 TSval=342532814 TSecr=912225991"
"2476","395.165943198","0.000015414","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2270","2590","0x00","Application Data"
"2477","395.166050575","0.000107377","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2355","0x00","36652  >  58226 [ACK] Seq=2590 Ack=2355 Win=64128 Len=0 TSval=912226172 TSecr=342532820"
"2478","395.171349434","0.005298859","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2355","0x00","Application Data"
"2479","395.240621896","0.069272462","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2355","2691","0x00","58226  >  36652 [ACK] Seq=2355 Ack=2691 Win=130944 Len=0 TSval=342532991 TSecr=912226178"
"2480","395.257442335","0.016820439","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2355","2691","0x00","Application Data"
"2481","395.300105345","0.042663010","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2760","0x00","36652  >  58226 [ACK] Seq=2691 Ack=2760 Win=64128 Len=0 TSval=912226306 TSecr=342533002"
"2482","395.309061194","0.008955849","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2760","0x00","Application Data"
"2483","395.341001361","0.031940167","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2760","2776","0x00","58226  >  36652 [ACK] Seq=2760 Ack=2776 Win=130944 Len=0 TSval=342533131 TSecr=912226315"
"2484","395.341066020","0.000064659","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2760","2776","0x00","Application Data"
"2485","395.341265533","0.000199513","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2845","0x00","36652  >  58226 [ACK] Seq=2776 Ack=2845 Win=64128 Len=0 TSval=912226347 TSecr=342533137"
"2486","395.344461489","0.003195956","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2845","0x00","Application Data"
"2487","395.386360061","0.041898572","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2845","2861","0x00","58226  >  36652 [ACK] Seq=2845 Ack=2861 Win=130944 Len=0 TSval=342533172 TSecr=912226351"
"2488","395.386376601","0.000016540","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2845","2861","0x00","Application Data"
"2489","395.428231741","0.041855140","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2962","0x00","36652  >  58226 [ACK] Seq=2861 Ack=2962 Win=64128 Len=0 TSval=912226434 TSecr=342533174"
"2492","397.392828775","1.964597034","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2962","0x00","Application Data"
"2493","397.680097228","0.287268453","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2962","2946","0x00","58226  >  36652 [ACK] Seq=2962 Ack=2946 Win=130944 Len=0 TSval=342535369 TSecr=912228399"
"2494","397.680113078","0.000015850","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2962","2946","0x00","Application Data"
"2495","397.680125504","0.000012426","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3079","0x00","36652  >  58226 [ACK] Seq=2946 Ack=3079 Win=64128 Len=0 TSval=912228686 TSecr=342535375"
"2501","399.685820815","2.005695311","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3079","0x00","Application Data"
"2502","399.964371663","0.278550848","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3079","3031","0x00","58226  >  36652 [ACK] Seq=3079 Ack=3031 Win=130944 Len=0 TSval=342537633 TSecr=912230692"
"2503","399.964392664","0.000021001","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3079","3031","0x00","Application Data"
"2504","399.964405069","0.000012405","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3196","0x00","36652  >  58226 [ACK] Seq=3031 Ack=3196 Win=64128 Len=0 TSval=912230971 TSecr=342537638"
"2505","401.969833241","2.005428172","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3196","0x00","Application Data"
"2506","402.139250631","0.169417390","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3196","3116","0x00","58226  >  36652 [ACK] Seq=3196 Ack=3116 Win=130944 Len=0 TSval=342539890 TSecr=912232976"
"2507","402.139266520","0.000015889","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3196","3116","0x00","Application Data"
"2508","402.139278566","0.000012046","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3313","0x00","36652  >  58226 [ACK] Seq=3116 Ack=3313 Win=64128 Len=0 TSval=912233146 TSecr=342539895"
"2509","404.144168955","2.004890389","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3313","0x00","Application Data"
"2510","404.202142982","0.057974027","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3313","3201","0x00","58226  >  36652 [ACK] Seq=3313 Ack=3201 Win=131072 Len=0 TSval=342541991 TSecr=912235150"
"2511","404.202158557","0.000015575","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3313","3201","0x00","Application Data"
"2512","404.202171146","0.000012589","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3430","0x00","36652  >  58226 [ACK] Seq=3201 Ack=3430 Win=64128 Len=0 TSval=912235208 TSecr=342541997"
"2513","406.207507717","2.005336571","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3430","0x00","Application Data"
"2514","406.599010830","0.391503113","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3430","3286","0x00","58226  >  36652 [ACK] Seq=3430 Ack=3286 Win=131072 Len=0 TSval=342544207 TSecr=912237214"
"2515","406.599026853","0.000016023","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3430","3286","0x00","Application Data"
"2516","406.599039258","0.000012405","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3547","0x00","36652  >  58226 [ACK] Seq=3286 Ack=3547 Win=64128 Len=0 TSval=912237605 TSecr=342544210"
"2517","406.602736848","0.003697590","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3547","0x00","Application Data"
"2518","406.633717088","0.030980240","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3547","3371","0x00","58226  >  36652 [ACK] Seq=3547 Ack=3371 Win=131072 Len=0 TSval=342544437 TSecr=912237609"
"2519","406.633732352","0.000015264","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3547","3371","0x00","Application Data"
"2520","406.637031360","0.003299008","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3632","0x00","Application Data"
"2521","406.668421514","0.031390154","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3632","3456","0x00","58226  >  36652 [ACK] Seq=3632 Ack=3456 Win=130944 Len=0 TSval=342544473 TSecr=912237643"
"2522","406.687177671","0.018756157","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3632","3456","0x00","Application Data"
"2523","406.695398743","0.008221072","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3717","0x00","Encrypted Alert"
"2524","406.695447533","0.000048790","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3717","0x00","36652  >  58226 [FIN, ACK] Seq=3525 Ack=3717 Win=64128 Len=0 TSval=912237702 TSecr=342544478"
"2525","406.772735258","0.077287725","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3525","0x00","58226  >  36652 [ACK] Seq=3717 Ack=3525 Win=130944 Len=0 TSval=342544548 TSecr=912237702"
"2526","406.772749288","0.000014030","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3717","3526","0x00","58226  >  36652 [ACK] Seq=3717 Ack=3526 Win=130944 Len=0 TSval=342544549 TSecr=912237702"
"2527","411.762115461","4.989366173","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3717","3526","0x00","Encrypted Alert"
"2528","411.762134913","0.000019452","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36652  >  58226 [RST] Seq=3526 Win=0 Len=0"
"2529","411.762147713","0.000012800","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3786","3526","0x00","58226  >  36652 [FIN, ACK] Seq=3786 Ack=3526 Win=130944 Len=0 TSval=342549489 TSecr=912237702"
"2530","411.762149644","0.000001931","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0x00","36652  >  58226 [RST] Seq=3526 Win=0 Len=0"
"2531","411.762151350","0.000001706","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3787","3526","0x00","58226  >  36652 [RST, ACK] Seq=3787 Ack=3526 Win=130944 Len=0"
"2536","414.459983090","2.697831740","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","0x00","64167  >  15118 Len=10"
"2537","414.524723842","0.064740752","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","0x00","15118  >  64167 Len=28"
"2538","414.808015315","0.283291473","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0x00","36654  >  58226 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=912245814 TSecr=0 WS=128"
"2539","415.049268936","0.241253621","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0x00","58226  >  36654 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=2800720811 TSecr=912245814 SACK_PERM=1"
"2540","415.049294028","0.000025092","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0x00","36654  >  58226 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=912246056 TSecr=2800720811"
