"No.","Time","Time Diff","Source","Destination","Protocol","Length","Sequence Number","Acknowledgment Number","TCP Segment Len","Traffic Class","Info"
"2557","398.257948745","0.080533464","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2168","2120","0","0xe0","64616  >  39056 [ACK] Seq=2168 Ack=2120 Win=129600 Len=0 TSval=2809679758 TSecr=913616085"
"2558","398.257964089","0.000015344","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2168","2217","0","0xe0","64616  >  39056 [ACK] Seq=2168 Ack=2217 Win=130944 Len=0 TSval=2809679771 TSecr=913616085"
"2559","398.278447902","0.020483813","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2168","2217","101","0xe0","Application Data"
"2560","398.278559888","0.000111986","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2217","2269","0","0xe0","39056  >  64616 [ACK] Seq=2217 Ack=2269 Win=64128 Len=0 TSval=913616187 TSecr=2809679808"
"2561","398.342850439","0.064290551","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","459","2217","2269","373","0xe0","Application Data"
"2562","398.407801858","0.064951419","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2269","2590","0","0xe0","64616  >  39056 [ACK] Seq=2269 Ack=2590 Win=130688 Len=0 TSval=2809679949 TSecr=913616251"
"2563","398.434583358","0.026781500","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2269","2590","85","0xe0","Application Data"
"2564","398.434700809","0.000117451","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2590","2354","0","0xe0","39056  >  64616 [ACK] Seq=2590 Ack=2354 Win=64128 Len=0 TSval=913616343 TSecr=2809679965"
"2565","398.440301146","0.005600337","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","2590","2354","101","0xe0","Application Data"
"2566","398.538854424","0.098553278","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2354","2691","0","0xe0","64616  >  39056 [ACK] Seq=2354 Ack=2691 Win=130944 Len=0 TSval=2809680071 TSecr=913616348"
"2567","398.539958246","0.001103822","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","491","2354","2691","405","0xe0","Application Data"
"2568","398.580919080","0.040960834","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2691","2759","0","0xe0","39056  >  64616 [ACK] Seq=2691 Ack=2759 Win=64128 Len=0 TSval=913616489 TSecr=2809680084"
"2569","398.590395536","0.009476456","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2691","2759","85","0xe0","Application Data"
"2570","399.021361179","0.430965643","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","2691","2759","85","0xe0","[TCP Retransmission] 39056  >  64616 [PSH, ACK] Seq=2691 Ack=2759 Win=64128 Len=85 TSval=913616929 TSecr=2809680084"
"2571","399.031836068","0.010474889","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2759","2776","0","0xe0","64616  >  39056 [ACK] Seq=2759 Ack=2776 Win=130944 Len=0 TSval=2809680154 TSecr=913616498"
"2572","399.031876753","0.000040685","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2759","2776","85","0xe0","Application Data"
"2573","399.032239230","0.000362477","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2776","2844","0","0xe0","39056  >  64616 [ACK] Seq=2776 Ack=2844 Win=64128 Len=0 TSval=913616940 TSecr=2809680160"
"2574","399.037884515","0.005645285","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2776","2844","85","0xe0","Application Data"
"2575","399.118121794","0.080237279","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","171","2759","2776","85","0xe0","[TCP Spurious Retransmission] 64616  >  39056 [PSH, ACK] Seq=2759 Ack=2776 Win=131072 Len=85 TSval=2809680373 TSecr=913616498"
"2576","399.118139690","0.000017896","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","2861","2844","0","0xe0","[TCP Dup ACK 2573#1] 39056  >  64616 [ACK] Seq=2861 Ack=2844 Win=64128 Len=0 TSval=913617026 TSecr=2809680373 SLE=2759 SRE=2844"
"2579","399.145269449","0.027129759","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","2844","2776","0","0xe0","[TCP Dup ACK 2571#1] 64616  >  39056 [ACK] Seq=2844 Ack=2776 Win=131072 Len=0 TSval=2809680676 TSecr=913616929 SLE=2691 SRE=2776"
"2580","399.145283231","0.000013782","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2844","2861","0","0xe0","64616  >  39056 [ACK] Seq=2844 Ack=2861 Win=130944 Len=0 TSval=2809680691 TSecr=913616946"
"2581","399.185069309","0.039786078","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2844","2861","117","0xe0","Application Data"
"2582","399.185090162","0.000020853","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2861","2961","0","0xe0","39056  >  64616 [ACK] Seq=2861 Ack=2961 Win=64128 Len=0 TSval=913617093 TSecr=2809680697"
"2583","401.191556173","2.006466011","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2861","2961","85","0xe0","Application Data"
"2584","401.709386773","0.517830600","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","2861","2961","85","0xe0","[TCP Retransmission] 39056  >  64616 [PSH, ACK] Seq=2861 Ack=2961 Win=64128 Len=85 TSval=913619617 TSecr=2809680697"
"2585","401.716519599","0.007132826","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2961","2946","0","0xe0","64616  >  39056 [ACK] Seq=2961 Ack=2946 Win=130944 Len=0 TSval=2809683097 TSecr=913619100"
"2586","401.732464881","0.015945282","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","2961","2946","117","0xe0","Application Data"
"2587","401.732487223","0.000022342","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","2946","3078","0","0xe0","39056  >  64616 [ACK] Seq=2946 Ack=3078 Win=64128 Len=0 TSval=913619640 TSecr=2809683103"
"2588","401.928021724","0.195534501","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","3078","2946","0","0xe0","[TCP Dup ACK 2585#1] 64616  >  39056 [ACK] Seq=3078 Ack=2946 Win=131072 Len=0 TSval=2809683272 TSecr=913619617 SLE=2861 SRE=2946"
"2591","403.737923958","1.809902234","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","2946","3078","85","0xe0","Application Data"
"2592","404.333554058","0.595630100","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","171","2946","3078","85","0xe0","[TCP Retransmission] 39056  >  64616 [PSH, ACK] Seq=2946 Ack=3078 Win=64128 Len=85 TSval=913622241 TSecr=2809683272"
"2593","404.494601130","0.161047072","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3078","3031","0","0xe0","64616  >  39056 [ACK] Seq=3078 Ack=3031 Win=130944 Len=0 TSval=2809685956 TSecr=913622241"
"2594","404.494617388","0.000016258","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3078","3031","117","0xe0","Application Data"
"2595","404.494629892","0.000012504","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3031","3195","0","0xe0","39056  >  64616 [ACK] Seq=3031 Ack=3195 Win=64128 Len=0 TSval=913622403 TSecr=2809685961"
"2596","406.499941893","2.005312001","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3031","3195","85","0xe0","Application Data"
"2597","406.929830802","0.429888909","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3195","3116","0","0xe0","64616  >  39056 [ACK] Seq=3195 Ack=3116 Win=131072 Len=0 TSval=2809688209 TSecr=913624408"
"2598","406.929848629","0.000017827","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3195","3116","117","0xe0","Application Data"
"2599","406.929859247","0.000010618","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3116","3312","0","0xe0","39056  >  64616 [ACK] Seq=3116 Ack=3312 Win=64128 Len=0 TSval=913624838 TSecr=2809688215"
"2600","407.257230899","0.327371652","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","203","3195","3116","117","0xe0","[TCP Spurious Retransmission] 64616  >  39056 [PSH, ACK] Seq=3195 Ack=3116 Win=131072 Len=117 TSval=2809688558 TSecr=913624408"
"2601","407.257248651","0.000017752","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","98","3116","3312","0","0xe0","[TCP Dup ACK 2599#1] 39056  >  64616 [ACK] Seq=3116 Ack=3312 Win=64128 Len=0 TSval=913625165 TSecr=2809688558 SLE=3195 SRE=3312"
"2602","408.935366794","1.678118143","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3116","3312","85","0xe0","Application Data"
"2603","409.005148667","0.069781873","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3312","3201","0","0xe0","64616  >  39056 [ACK] Seq=3312 Ack=3201 Win=131072 Len=0 TSval=2809690560 TSecr=913626843"
"2604","409.008785864","0.003637197","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3312","3201","117","0xe0","Application Data"
"2605","409.008807337","0.000021473","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3201","3429","0","0xe0","39056  >  64616 [ACK] Seq=3201 Ack=3429 Win=64128 Len=0 TSval=913626917 TSecr=2809690564"
"2606","411.013919648","2.005112311","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3201","3429","85","0xe0","Application Data"
"2607","411.072767510","0.058847862","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3429","3286","0","0xe0","64616  >  39056 [ACK] Seq=3429 Ack=3286 Win=131072 Len=0 TSval=2809692626 TSecr=913628922"
"2608","411.079305250","0.006537740","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","203","3429","3286","117","0xe0","Application Data"
"2609","411.079327713","0.000022463","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3286","3546","0","0xe0","39056  >  64616 [ACK] Seq=3286 Ack=3546 Win=64128 Len=0 TSval=913628987 TSecr=2809692631"
"2610","411.082947838","0.003620125","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3286","3546","85","0xe0","Application Data"
"2611","411.096144263","0.013196425","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3546","3371","0","0xe0","64616  >  39056 [ACK] Seq=3546 Ack=3371 Win=131072 Len=0 TSval=2809692652 TSecr=913628991"
"2612","411.105880877","0.009736614","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3546","3371","85","0xe0","Application Data"
"2613","411.109215713","0.003334836","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","3371","3631","85","0xe0","Application Data"
"2614","411.202181587","0.092965874","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3631","3456","0","0xe0","64616  >  39056 [ACK] Seq=3631 Ack=3456 Win=130944 Len=0 TSval=2809692702 TSecr=913629017"
"2615","411.203363571","0.001181984","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","3631","3456","85","0xe0","Application Data"
"2616","411.211287183","0.007923612","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","155","3456","3716","69","0xe0","Encrypted Alert"
"2617","411.211351179","0.000063996","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","3525","3716","0","0xe0","39056  >  64616 [FIN, ACK] Seq=3525 Ack=3716 Win=64128 Len=0 TSval=913629119 TSecr=2809692707"
"2618","411.295351326","0.084000147","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3525","0","0xe0","64616  >  39056 [ACK] Seq=3716 Ack=3525 Win=130944 Len=0 TSval=2809692790 TSecr=913629119"
"2619","411.295365584","0.000014258","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3716","3526","0","0xe0","64616  >  39056 [ACK] Seq=3716 Ack=3526 Win=130944 Len=0 TSval=2809692790 TSecr=913629119"
"2622","416.274149242","4.978783658","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","3716","3526","69","0xe0","Encrypted Alert"
"2623","416.274165574","0.000016332","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","39056  >  64616 [RST] Seq=3526 Win=0 Len=0"
"2624","416.274178378","0.000012804","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","3785","3526","0","0xe0","64616  >  39056 [FIN, ACK] Seq=3785 Ack=3526 Win=130944 Len=0 TSval=2809697709 TSecr=913629119"
"2625","416.274180395","0.000002017","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","74","3526","0","0","0x00","39056  >  64616 [RST] Seq=3526 Win=0 Len=0"
"2626","416.274182060","0.000001665","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","74","3786","3526","0","0xe0","64616  >  39056 [RST, ACK] Seq=3786 Ack=3526 Win=130944 Len=0"
"2631","418.930068314","2.655886254","fe80::f4af:cb28:5ee1:34bd","ff02::1","UDP","72","","","","0xe0","59656  >  15118 Len=10"
"2632","419.157483778","0.227415464","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","UDP","90","","","","0xe0","15118  >  59656 Len=28"
"2633","419.458374411","0.300890633","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","94","0","0","0","0x00","39058  >  64616 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=913637366 TSecr=0 WS=128"
"2634","419.665810716","0.207436305","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","64616  >  39058 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1168436143 TSecr=913637366 SACK_PERM=1"
"2635","419.665836853","0.000026137","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","1","1","0","0x00","39058  >  64616 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=913637574 TSecr=1168436143"
"2636","419.684047647","0.018210794","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","288","1","1","202","0xe0","Client Hello"
"2637","419.719556958","0.035509311","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","98","0","1","0","0x00","[TCP Out-Of-Order] 64616  >  39058 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=64 TSval=1168436245 TSecr=913637366 SACK_PERM=1"
"2638","419.719571963","0.000015005","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1","0","0xe0","[TCP Dup ACK 2635#1] 39058  >  64616 [ACK] Seq=203 Ack=1 Win=64896 Len=0 TSval=913637627 TSecr=1168436143"
"2639","419.719580345","0.000008382","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","1","0","0x00","[TCP Window Update] 64616  >  39058 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1168436256 TSecr=913637574"
"2640","419.722652265","0.003071920","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1","203","0","0xe0","64616  >  39058 [ACK] Seq=1 Ack=203 Win=131136 Len=0 TSval=1168436300 TSecr=913637592"
"2641","419.804284959","0.081632694","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","176","1","203","90","0xe0","Server Hello"
"2642","419.804305438","0.000020479","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","91","0","0xe0","39058  >  64616 [ACK] Seq=203 Ack=91 Win=64896 Len=0 TSval=913637712 TSecr=1168436309"
"2643","419.804322303","0.000016865","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","1514","91","203","1428","0xe0","64616  >  39058 [ACK] Seq=91 Ack=203 Win=131136 Len=1428 TSval=1168436309 TSecr=913637627 [TCP segment of a reassembled PDU]"
"2644","419.804324254","0.000001951","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1519","0","0xe0","39058  >  64616 [ACK] Seq=203 Ack=1519 Win=63488 Len=0 TSval=913637712 TSecr=1168436309"
"2645","419.819939182","0.015614928","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","96","1519","203","10","0xe0","Certificate"
"2646","419.819954449","0.000015267","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1529","0","0xe0","39058  >  64616 [ACK] Seq=203 Ack=1529 Win=64128 Len=0 TSval=913637728 TSecr=1168436309"
"2647","419.873979270","0.054024821","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","216","1529","203","130","0xe0","Server Key Exchange, Server Hello Done"
"2648","419.873997922","0.000018652","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","203","1659","0","0xe0","39058  >  64616 [ACK] Seq=203 Ack=1659 Win=64000 Len=0 TSval=913637782 TSecr=1168436448"
"2649","419.886295916","0.012297994","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","128","203","1659","42","0xe0","Client Key Exchange"
"2650","419.947719138","0.061423222","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","245","0","0xe0","64616  >  39058 [ACK] Seq=1659 Ack=245 Win=131072 Len=0 TSval=1168436515 TSecr=913637794"
"2651","419.947831209","0.000112071","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","177","245","1659","91","0xe0","Change Cipher Spec, Encrypted Handshake Message"
"2652","419.954331711","0.006500502","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1659","336","0","0xe0","64616  >  39058 [ACK] Seq=1659 Ack=336 Win=131008 Len=0 TSval=1168436532 TSecr=913637856"
"2653","419.955965415","0.001633704","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","92","1659","336","6","0xe0","Change Cipher Spec"
"2654","419.997286487","0.041321072","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1665","0","0xe0","39058  >  64616 [ACK] Seq=336 Ack=1665 Win=64128 Len=0 TSval=913637905 TSecr=1168436533"
"2655","420.033917979","0.036631492","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","1665","336","85","0xe0","Encrypted Handshake Message"
"2656","420.033933244","0.000015265","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","336","1750","0","0xe0","39058  >  64616 [ACK] Seq=336 Ack=1750 Win=64128 Len=0 TSval=913637942 TSecr=1168436608"
"2657","420.059939268","0.026006024","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","187","336","1750","101","0xe0","Application Data"
"2658","420.156855592","0.096916324","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1750","437","0","0xe0","64616  >  39058 [ACK] Seq=1750 Ack=437 Win=130944 Len=0 TSval=1168436649 TSecr=913637968"
"2659","420.156878821","0.000023229","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","155","1750","437","69","0xe0","Application Data"
"2660","420.200893992","0.044015171","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","437","1819","0","0xe0","39058  >  64616 [ACK] Seq=437 Ack=1819 Win=64128 Len=0 TSval=913638109 TSecr=1168436655"
"2661","420.219125561","0.018231569","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","437","1819","85","0xe0","Application Data"
"2662","420.250691081","0.031565520","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1819","522","0","0xe0","64616  >  39058 [ACK] Seq=1819 Ack=522 Win=130944 Len=0 TSval=1168436819 TSecr=913638127"
"2663","420.262789767","0.012098686","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","1819","522","101","0xe0","Application Data"
"2664","420.262862534","0.000072767","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","522","1920","0","0xe0","39058  >  64616 [ACK] Seq=522 Ack=1920 Win=64128 Len=0 TSval=913638171 TSecr=1168436824"
"2665","420.267550765","0.004688231","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","522","1920","85","0xe0","Application Data"
"2666","420.285770589","0.018219824","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","1920","607","0","0xe0","64616  >  39058 [ACK] Seq=1920 Ack=607 Win=130944 Len=0 TSval=1168436860 TSecr=913638175"
"2667","420.287489777","0.001719188","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","251","1920","607","165","0xe0","Application Data"
"2668","420.332880300","0.045390523","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","171","607","2085","85","0xe0","Application Data"
"2669","420.405445067","0.072564767","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2085","692","0","0xe0","64616  >  39058 [ACK] Seq=2085 Ack=692 Win=130944 Len=0 TSval=1168436926 TSecr=913638241"
"2670","420.405460931","0.000015864","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","171","2085","692","85","0xe0","Application Data"
"2671","420.405529765","0.000068834","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","86","692","2170","0","0xe0","39058  >  64616 [ACK] Seq=692 Ack=2170 Win=64128 Len=0 TSval=913638313 TSecr=1168436931"
"2672","420.531036795","0.125507030","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TCP","1514","692","2170","1428","0xe0","39058  >  64616 [ACK] Seq=692 Ack=2170 Win=64128 Len=1428 TSval=913638439 TSecr=1168436931 [TCP segment of a reassembled PDU]"
"2673","420.531049789","0.000012994","fe80::f4af:cb28:5ee1:34bd","fe80::18b6:b99d:235d:1cb2","TLSv1.2","183","2120","2170","97","0xe0","Application Data"
"2674","420.535904082","0.004854293","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TCP","86","2170","2217","0","0xe0","64616  >  39058 [ACK] Seq=2170 Ack=2217 Win=129536 Len=0 TSval=1168437115 TSecr=913638439"
"2675","420.574013628","0.038109546","fe80::18b6:b99d:235d:1cb2","fe80::f4af:cb28:5ee1:34bd","TLSv1.2","187","2170","2217","101","0xe0","Application Data"
